label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
catB2,0.9310332037,1.99647,0.000000001103859228,0.9108554227,0.9114305525,0.0005751297526,0.0000001664471439,0.4767706956,0.5232293044,E,all,57
catB2,0.9198177708,1.99647,0.000000001225609884,0.844848363,0.8434502626,0.001398100443,0.00000253248809,0.4576121004,0.5423878996,G,all,57
catB3,0.9314793753,1.99647,0.000000001239336521,0.9137813439,0.9150884479,0.00130710402,0.000002185988605,0.4780828963,0.5219171037,E,all,58
catB3,0.9415079414,1.99647,0.000000001098528377,0.9786259631,0.9800503873,0.001424424213,0.00000007126278193,0.4948417035,0.5051582965,G,all,58
catB5,0.9357148772,1.99647,0.000000001079447189,0.9404018776,0.9410432788,0.0006414011894,0.00000005831629118,0.4850800566,0.5149199434,E,all,59
catB5,0.9357057804,1.99647,0.000000001122684238,0.9407900834,0.9413299555,0.000539872042,0.0000002508163592,0.4848082409,0.5151917591,G,all,59
catB6,0.9357978362,1.99647,0.000000001114438244,0.9403964718,0.9421451857,0.001748713963,0.0000001841538483,0.4850130048,0.5149869952,E,all,60
catB6,0.9384005619,1.99647,0.000000001187768419,0.9584648266,0.9582596026,0.0002052239757,0.00000110356534,0.4895525215,0.5104474785,G,all,60
dfrA1,0.948269264,1.99647,0.000000001091095804,1.025932793,1.02606136,0.0001285676155,0.00000005127377043,0.506392961,0.493607039,E,all,61
dfrA1,0.9341680731,1.99647,0.000000001073408269,0.9314048014,0.930755239,0.0006495623533,0.00000002853355061,0.4822837302,0.5177162698,G,all,61
dfrA12,0.9380658528,1.99647,0.000000001201734769,0.9545913263,0.9562937744,0.001702448173,0.000002764093064,0.4887424667,0.5112575333,E,all,62
dfrA12,0.9352574298,1.99647,0.000000001066175769,0.9376131399,0.9387374835,0.001124343564,0.00000001546941502,0.4840210171,0.5159789829,G,all,62
dfrA14,0.9435090083,1.99647,0.000000001088711102,0.9922865457,0.9917197325,0.0005668131542,0.00000003063495142,0.4976084165,0.5023915835,E,all,63
dfrA14,0.941797687,1.99647,0.000000001101481542,0.9812332513,0.9792489642,0.001984287123,0.00000009109062362,0.4948622386,0.5051377614,G,all,63
dfrA15,0.9438956907,1.99647,0.000000001121887303,0.9953352222,0.9951783402,0.0001568819932,0.0000002772437556,0.4987932158,0.5012067842,E,all,64
dfrA15,0.9386766646,1.99647,0.000000001041622611,0.9604301142,0.9611182147,0.0006881004909,0.00000008148245653,0.4901292686,0.5098707314,G,all,64
dfrA16,0.9468745599,1.99647,0.000000001108620547,1.015354936,1.014430087,0.0009248491382,0.0000001262965722,0.5037499258,0.4962500742,E,all,65
dfrA16,0.9383183568,1.99647,0.000000001106671667,0.9574554413,0.9569278817,0.0005275596136,0.00000013506916,0.4893053431,0.5106946569,G,all,65
dfrA17,0.9434889615,1.99647,0.000000001112951018,0.9924638518,0.9929113716,0.0004475197297,0.0000001561879448,0.4979019187,0.5020980813,E,all,66
dfrA17,0.9366120738,1.99647,0.0000000009967646993,0.945730284,0.9460568186,0.0003265345437,0.0000005123390487,0.4864794921,0.5135205079,G,all,66
dfrA21,0.9552274039,1.99647,0.000000001155566161,1.074909918,1.075267112,0.000357193447,0.0000006198375841,0.5181340986,0.4818659014,E,all,67
dfrA21,0.9461604679,1.99647,0.000000001084655577,1.011004669,1.011295002,0.0002903330515,0.00000001864729586,0.5028264043,0.4971735957,G,all,67
dfrA22,0.949224783,1.99647,0.000000001115944367,1.032128328,1.032383711,0.0002553821927,0.0000001805462607,0.5078963847,0.4921036153,E,all,68
