label,Vmax,K,c,target_w,achieved_w,abs_err,loss,fA_end,fB_end,Environment,family,pair_idx
x_0057,0.9417858538760745,1.99647,1.1082463816184144e-09,1.0088058022825526,1.0078008348273864,0.0010049674551662058,1.440075324448515e-07,0.5019024704304555,0.49809752956954434,E,mix,57
x_0057,0.9375071019205878,1.99647,1.236037810843745e-09,0.9787244850800131,0.9799144608020712,0.0011899757220581453,2.1603450703805928e-06,0.495050736139067,0.504949263860933,G,mix,57
x_0058,0.922483872702431,1.99647,1.101557430126795e-09,0.8834194672995019,0.8834810090030697,6.15417035677579e-05,1.6500300840473634e-07,0.46929039122180183,0.5307096087781981,E,mix,58
x_0058,0.9471560824697076,1.99647,1.0859056237395462e-09,1.0458452026497458,1.045176486515538,0.0006687161342078252,3.7264163608901305e-08,0.5109476257958308,0.4890523742041693,G,mix,58
x_0059,0.9062406124310718,1.99647,1.0416991483807976e-09,0.7886015489565794,0.7882262722299345,0.0003752767266449464,2.0464552142394984e-07,0.4407490832115398,0.5592509167884602,E,mix,59
x_0059,0.937358375359244,1.99647,1.2995529276121888e-09,0.9797375478014505,0.9794202869541001,0.00031726084735039795,3.919895566747312e-06,0.4947134068152059,0.5052865931847941,G,mix,59
x_0060,0.9463090777019171,1.99647,1.0755240038552862e-09,1.0399446809679262,1.0402542989541823,0.0003096179862560611,4.208284412273273e-08,0.5100429799558188,0.48995702004418124,E,mix,60
x_0060,0.9349003546651173,1.99647,1.1214718189355688e-09,0.9630555050872454,0.9621611444877177,0.0008943605995276327,2.511689713201861e-07,0.49029619805560815,0.5097038019443918,G,mix,60
x_0061,0.9350181148030039,1.99647,1.1864198674529556e-09,0.9642245667494085,0.963181491530388,0.0010430752190204728,1.2504829358971034e-06,0.4909732962715915,0.5090267037284086,E,mix,61
x_0061,0.9308250040657807,1.99647,1.2418384559686185e-09,0.9358446840011582,0.9369737791317411,0.0011290951305829022,2.3116522201069397e-06,0.48374054352717755,0.5162594564728226,G,mix,61
x_0062,0.9487778953661408,1.99647,1.1928848465604283e-09,1.057574322289363,1.0575449946482907,2.932764107232977e-05,1.2550719776748834e-06,0.5137477149884093,0.4862522850115906,E,mix,62
x_0062,0.9394139075300197,1.99647,1.0953553578402128e-09,0.9923700378456,0.9922795672672814,9.047057831856886e-05,6.895690631308076e-08,0.49821657749589543,0.5017834225041047,G,mix,62
x_0063,0.9075682934221945,1.99647,1.0377329997462882e-09,0.7957551338294258,0.7958700572183456,0.00011492338891982978,2.690595224788619e-07,0.4429806879331685,0.5570193120668314,E,mix,63
x_0063,0.9376605207036611,1.99647,1.0765938129403743e-09,0.9798129833974903,0.980918457361168,0.0011054739636776612,9.478693524590946e-09,0.49544916137995454,0.5045508386200455,G,mix,63
x_0064,0.9481711893050732,1.99647,1.0852442259257727e-09,1.05459141894928,1.05347717170818,0.001114247241100097,3.410431641436497e-08,0.5132981782188998,0.4867018217811002,E,mix,64
x_0064,0.9322606407436741,1.99647,1.0807493018192148e-09,0.9442466706323777,0.9454607056536265,0.0012140350212488382,3.2697277381052274e-08,0.4862580444573907,0.5137419555426094,G,mix,64
x_0065,0.9536093073468985,1.99647,1.0873241701573925e-09,1.0939415113982498,1.0924191837113397,0.0015223276869100744,5.240620946545605e-08,0.5221178408812799,0.47788215911872,E,mix,65
x_0065,0.9314071193066316,1.99647,1.1149147388760554e-09,0.9396864213187869,0.9398666004084132,0.0001801790896263089,2.0946359085207798e-07,0.48417514608052276,0.5158248539194772,G,mix,65
x_0066,0.930561959621298,1.99647,1.1367419655749802e-09,0.9345667802562982,0.9342351022902232,0.000331677966075028,4.1266239083180555e-07,0.48306388307946574,0.5169361169205344,E,mix,66
x_0066,0.9358059075149853,1.99647,1.088161201413383e-09,0.9685083310936029,0.9682167521045354,0.0002915789890675091,4.319097767334778e-08,0.49219913934060466,0.5078008606593953,G,mix,66
x_0067,0.9158851009532621,1.99647,1.238817749623132e-09,0.8439412614941437,0.8440334322489235,9.217075477974124e-05,2.311884630501095e-06,0.45779112190807203,0.542208878091928,E,mix,67
x_0067,0.9391598708714664,1.99647,1.2385757508233578e-09,0.9903518588887583,0.9890903256067647,0.001261533281993632,2.2199233758278747e-06,0.4970212566141523,0.5029787433858476,G,mix,67
x_0068,0.9296539963759597,1.99647,1.0806076193879562e-09,0.9275513578704127,0.9281560117974544,0.0006046539270417872,3.1587883592618426e-08,0.48126766987865277,0.5187323301213473,E,mix,68
x_0068,0.9354521800025735,1.99647,1.1521917700388816e-09,0.966422409437768,0.9658743503913442,0.0005480590464238544,5.919681726470475e-07,0.4912219466287312,0.5087780533712688,G,mix,68
